"subscribed","age","education","balance","loan"
FALSE,53,"secondary",1278,"no"
FALSE,41,"tertiary",982,"no"
TRUE,34,"secondary",16,"no"
FALSE,34,"tertiary",1,"no"
FALSE,35,"secondary",128,"no"
TRUE,38,"secondary",2543,"no"
FALSE,42,"tertiary",42045,"no"
FALSE,56,"primary",828,"no"
FALSE,37,"tertiary",0,"no"
FALSE,47,"secondary",3940,"no"
FALSE,29,"secondary",125,"no"
FALSE,41,"tertiary",140,"no"
FALSE,43,"secondary",593,"no"
FALSE,38,"secondary",746,"no"
FALSE,31,"secondary",589,"yes"
FALSE,32,"tertiary",2343,"no"
FALSE,40,"tertiary",294,"no"
FALSE,45,"secondary",644,"yes"
FALSE,43,"secondary",-26,"no"
FALSE,27,"secondary",3354,"no"
FALSE,33,"tertiary",23,"no"
FALSE,37,"secondary",7,"no"
TRUE,60,"secondary",3735,"no"
TRUE,51,"unknown",2094,"no"
FALSE,44,"secondary",508,"no"
FALSE,48,"unknown",0,"no"
FALSE,57,"primary",93,"no"
FALSE,29,"tertiary",0,"no"
FALSE,50,"secondary",26394,"no"
FALSE,36,"secondary",-11,"no"
TRUE,49,"tertiary",523,"no"
FALSE,49,"secondary",-74,"no"
FALSE,35,"tertiary",0,"no"
FALSE,39,"secondary",122,"no"
FALSE,34,"primary",351,"yes"
FALSE,57,"secondary",35,"yes"
FALSE,37,"secondary",2610,"no"
FALSE,25,"secondary",64,"no"
FALSE,43,"primary",60,"no"
FALSE,37,"secondary",342,"no"
FALSE,36,"tertiary",1830,"no"
FALSE,49,"tertiary",1904,"yes"
FALSE,38,"tertiary",16957,"no"
FALSE,39,"tertiary",26,"no"
TRUE,40,"tertiary",0,"no"
FALSE,34,"secondary",79,"no"
TRUE,39,"primary",2303,"no"
FALSE,53,"secondary",65,"no"
FALSE,44,"tertiary",332,"no"
FALSE,32,"secondary",-399,"no"
TRUE,50,"secondary",-54,"yes"
FALSE,29,"primary",-102,"no"
FALSE,55,"tertiary",4809,"no"
TRUE,73,"primary",279,"no"
FALSE,52,"secondary",11,"no"
FALSE,49,"secondary",2201,"no"
FALSE,63,"primary",8044,"no"
TRUE,34,"secondary",2374,"no"
FALSE,32,"secondary",92,"no"
FALSE,49,"tertiary",443,"no"
FALSE,40,"primary",1397,"no"
FALSE,53,"unknown",7,"no"
FALSE,53,"tertiary",3177,"no"
FALSE,43,"primary",232,"yes"
FALSE,35,"secondary",81,"no"
FALSE,35,"secondary",414,"no"
FALSE,25,"tertiary",1433,"no"
FALSE,31,"unknown",187,"no"
FALSE,48,"tertiary",0,"no"
FALSE,40,"secondary",4610,"no"
FALSE,46,"primary",1429,"no"
FALSE,30,"secondary",334,"no"
FALSE,47,"secondary",2,"yes"
FALSE,23,"secondary",500,"no"
FALSE,29,"tertiary",43,"no"
FALSE,38,"secondary",4030,"no"
FALSE,56,"primary",306,"yes"
FALSE,52,"secondary",0,"no"
FALSE,55,"secondary",168,"no"
FALSE,43,"tertiary",210,"no"
FALSE,34,"secondary",518,"no"
TRUE,43,"tertiary",1696,"no"
FALSE,55,"secondary",-31,"yes"
FALSE,34,"secondary",856,"no"
FALSE,34,"tertiary",318,"no"
FALSE,43,"tertiary",64,"no"
FALSE,39,"primary",800,"no"
FALSE,39,"unknown",75,"no"
FALSE,34,"secondary",347,"no"
FALSE,55,"tertiary",2366,"yes"
TRUE,67,"tertiary",701,"no"
FALSE,34,"tertiary",475,"yes"
FALSE,47,"secondary",3285,"no"
FALSE,33,"primary",925,"no"
FALSE,45,"secondary",128,"yes"
FALSE,36,"secondary",1587,"no"
FALSE,59,"secondary",879,"no"
TRUE,33,"secondary",478,"no"
FALSE,52,"secondary",280,"no"
FALSE,53,"primary",1868,"no"
FALSE,41,"primary",819,"no"
FALSE,45,"secondary",4646,"no"
FALSE,60,"secondary",27,"no"
FALSE,32,"secondary",736,"no"
FALSE,28,"tertiary",224,"no"
TRUE,31,"secondary",2544,"no"
FALSE,53,"secondary",427,"yes"
FALSE,58,"tertiary",2764,"no"
FALSE,38,"secondary",376,"no"
FALSE,46,"tertiary",523,"no"
FALSE,53,"tertiary",71,"yes"
FALSE,56,"secondary",3948,"no"
FALSE,52,"secondary",1810,"no"
FALSE,38,"secondary",994,"no"
FALSE,37,"primary",52,"no"
FALSE,37,"primary",11,"no"
FALSE,37,"secondary",0,"no"
FALSE,66,"primary",747,"no"
FALSE,44,"primary",2657,"no"
FALSE,61,"secondary",313,"yes"
FALSE,34,"secondary",61,"yes"
FALSE,33,"secondary",2557,"no"
FALSE,30,"secondary",0,"no"
FALSE,27,"secondary",10,"no"
FALSE,37,"secondary",658,"no"
FALSE,38,"primary",1679,"no"
FALSE,35,"tertiary",0,"yes"
FALSE,50,"secondary",841,"no"
FALSE,39,"secondary",0,"no"
FALSE,35,"secondary",1160,"no"
FALSE,36,"secondary",-37,"no"
FALSE,28,"secondary",94,"no"
FALSE,39,"tertiary",585,"no"
FALSE,39,"secondary",235,"no"
TRUE,30,"secondary",2145,"no"
FALSE,32,"secondary",1464,"no"
FALSE,28,"secondary",232,"yes"
FALSE,47,"primary",187,"no"
FALSE,53,"tertiary",12,"no"
FALSE,57,"primary",318,"no"
TRUE,47,"secondary",405,"yes"
FALSE,56,"tertiary",334,"no"
FALSE,38,"primary",0,"no"
FALSE,52,"primary",2,"no"
FALSE,46,"secondary",966,"yes"
FALSE,57,"primary",195,"yes"
FALSE,42,"unknown",0,"no"
FALSE,57,"secondary",0,"no"
FALSE,51,"secondary",260,"no"
FALSE,53,"tertiary",451,"no"
FALSE,37,"primary",3242,"no"
FALSE,47,"secondary",8515,"no"
TRUE,48,"tertiary",1808,"no"
FALSE,39,"primary",20,"no"
FALSE,42,"secondary",3068,"yes"
FALSE,36,"tertiary",23,"no"
FALSE,34,"secondary",1076,"no"
FALSE,61,"primary",1060,"no"
TRUE,32,"secondary",678,"no"
FALSE,35,"primary",1147,"yes"
FALSE,54,"secondary",-630,"no"
FALSE,31,"tertiary",459,"no"
FALSE,45,"secondary",976,"no"
FALSE,32,"tertiary",357,"no"
FALSE,52,"secondary",-9,"no"
FALSE,36,"secondary",1927,"no"
FALSE,31,"secondary",500,"no"
FALSE,53,"secondary",9146,"no"
FALSE,43,"secondary",59,"no"
FALSE,47,"primary",0,"no"
FALSE,46,"primary",328,"no"
FALSE,34,"secondary",291,"no"
FALSE,55,"tertiary",-703,"no"
FALSE,23,"secondary",589,"no"
FALSE,75,"secondary",6053,"no"
FALSE,58,"secondary",1142,"no"
FALSE,35,"secondary",725,"no"
TRUE,27,"tertiary",802,"no"
TRUE,24,"secondary",556,"no"
FALSE,48,"secondary",191,"no"
FALSE,31,"secondary",373,"no"
FALSE,57,"secondary",6164,"no"
FALSE,53,"tertiary",37,"no"
FALSE,42,"primary",1156,"no"
FALSE,50,"secondary",806,"yes"
FALSE,59,"secondary",2381,"no"
FALSE,38,"secondary",-314,"no"
FALSE,39,"secondary",285,"yes"
FALSE,28,"primary",1199,"no"
FALSE,55,"tertiary",481,"no"
FALSE,33,"tertiary",137,"no"
FALSE,36,"secondary",168,"no"
FALSE,38,"secondary",156,"no"
TRUE,28,"secondary",4745,"no"
FALSE,32,"tertiary",11797,"no"
FALSE,35,"secondary",786,"yes"
FALSE,58,"primary",4015,"no"
FALSE,30,"secondary",0,"no"
FALSE,33,"secondary",331,"no"
FALSE,36,"secondary",1554,"no"
FALSE,32,"secondary",132,"yes"
TRUE,34,"tertiary",5086,"no"
FALSE,42,"secondary",529,"yes"
FALSE,41,"tertiary",4824,"yes"
TRUE,63,"secondary",474,"no"
FALSE,38,"tertiary",86,"no"
FALSE,54,"primary",2281,"no"
FALSE,39,"secondary",186,"no"
FALSE,46,"secondary",137,"no"
FALSE,37,"tertiary",6968,"no"
FALSE,76,"primary",86,"no"
FALSE,28,"unknown",81,"yes"
FALSE,33,"primary",6904,"no"
FALSE,46,"tertiary",137,"yes"
FALSE,30,"secondary",25,"no"
FALSE,60,"tertiary",759,"no"
FALSE,56,"tertiary",1922,"no"
FALSE,24,"unknown",3298,"no"
FALSE,58,"secondary",764,"no"
TRUE,79,"primary",8556,"no"
FALSE,32,"secondary",3514,"no"
FALSE,33,"primary",0,"no"
FALSE,77,"primary",680,"no"
FALSE,60,"primary",0,"yes"
FALSE,54,"tertiary",2819,"no"
FALSE,30,"primary",-518,"yes"
FALSE,50,"secondary",60,"yes"
FALSE,50,"secondary",732,"no"
FALSE,37,"secondary",2707,"no"
FALSE,41,"tertiary",177,"no"
FALSE,49,"secondary",13229,"yes"
FALSE,41,"primary",-204,"yes"
FALSE,40,"secondary",990,"no"
FALSE,38,"secondary",648,"no"
FALSE,34,"secondary",50,"no"
FALSE,49,"secondary",1916,"yes"
TRUE,72,"primary",763,"no"
FALSE,34,"secondary",470,"yes"
FALSE,31,"secondary",0,"yes"
FALSE,33,"secondary",5739,"yes"
FALSE,31,"tertiary",0,"no"
TRUE,55,"tertiary",-375,"no"
FALSE,25,"secondary",157,"no"
FALSE,34,"tertiary",1518,"no"
FALSE,53,"tertiary",1343,"no"
FALSE,39,"tertiary",-401,"no"
TRUE,41,"primary",5310,"no"
FALSE,32,"secondary",2285,"no"
FALSE,29,"secondary",22171,"no"
FALSE,56,"tertiary",856,"yes"
FALSE,19,"unknown",1169,"no"
FALSE,39,"tertiary",3797,"no"
FALSE,32,"secondary",53,"no"
FALSE,43,"primary",2519,"no"
FALSE,32,"primary",795,"no"
FALSE,53,"secondary",0,"yes"
TRUE,52,"secondary",2087,"no"
FALSE,43,"secondary",34,"no"
FALSE,48,"secondary",5,"no"
FALSE,27,"secondary",15,"no"
FALSE,27,"tertiary",390,"no"
FALSE,51,"unknown",712,"no"
FALSE,39,"tertiary",2600,"no"
FALSE,33,"secondary",-241,"yes"
FALSE,50,"primary",1545,"no"
TRUE,59,"secondary",1026,"no"
FALSE,58,"primary",435,"no"
TRUE,54,"tertiary",876,"no"
FALSE,60,"secondary",1801,"no"
FALSE,38,"tertiary",2278,"yes"
FALSE,39,"unknown",157,"no"
FALSE,40,"secondary",1327,"yes"
FALSE,55,"primary",284,"yes"
TRUE,36,"tertiary",495,"no"
FALSE,31,"secondary",1588,"no"
FALSE,38,"secondary",0,"no"
FALSE,52,"secondary",428,"no"
FALSE,45,"primary",542,"no"
FALSE,32,"primary",66,"no"
FALSE,58,"secondary",314,"no"
FALSE,35,"tertiary",24,"no"
FALSE,36,"tertiary",613,"no"
FALSE,55,"secondary",1467,"yes"
FALSE,45,"secondary",192,"no"
FALSE,49,"secondary",321,"no"
FALSE,44,"secondary",788,"no"
FALSE,37,"secondary",48,"no"
FALSE,35,"secondary",262,"no"
TRUE,36,"secondary",4438,"no"
FALSE,44,"secondary",5045,"no"
FALSE,32,"tertiary",3014,"no"
FALSE,56,"tertiary",21664,"no"
FALSE,32,"tertiary",5878,"no"
FALSE,35,"tertiary",2723,"yes"
FALSE,44,"secondary",576,"no"
FALSE,59,"primary",0,"no"
FALSE,31,"tertiary",2197,"no"
FALSE,60,"unknown",104,"no"
FALSE,33,"secondary",1279,"no"
FALSE,45,"secondary",295,"no"
FALSE,45,"primary",2128,"no"
FALSE,57,"secondary",367,"no"
FALSE,36,"tertiary",1477,"no"
FALSE,30,"primary",71,"no"
FALSE,30,"secondary",127,"no"
FALSE,59,"secondary",2921,"no"
FALSE,58,"tertiary",16264,"no"
FALSE,49,"primary",1672,"no"
FALSE,48,"tertiary",9207,"no"
FALSE,28,"tertiary",356,"no"
FALSE,59,"primary",133,"no"
FALSE,40,"tertiary",1217,"yes"
FALSE,32,"secondary",202,"no"
FALSE,58,"secondary",590,"yes"
TRUE,28,"tertiary",442,"no"
FALSE,27,"tertiary",808,"no"
FALSE,38,"tertiary",427,"no"
FALSE,53,"tertiary",431,"no"
TRUE,60,"tertiary",4256,"no"
FALSE,33,"tertiary",0,"yes"
FALSE,52,"secondary",238,"no"
TRUE,64,"tertiary",846,"no"
TRUE,40,"secondary",3,"no"
FALSE,52,"secondary",693,"no"
FALSE,28,"secondary",0,"no"
FALSE,49,"secondary",362,"no"
FALSE,28,"secondary",618,"no"
FALSE,29,"tertiary",2893,"no"
TRUE,87,"primary",230,"no"
FALSE,37,"secondary",1287,"no"
FALSE,36,"primary",179,"no"
FALSE,35,"tertiary",980,"no"
TRUE,33,"tertiary",79,"no"
FALSE,60,"secondary",3043,"no"
TRUE,25,"tertiary",808,"no"
FALSE,69,"secondary",745,"no"
FALSE,41,"secondary",1309,"no"
FALSE,48,"secondary",290,"no"
TRUE,35,"primary",1792,"no"
FALSE,30,"secondary",178,"no"
FALSE,59,"tertiary",0,"no"
FALSE,32,"tertiary",537,"no"
FALSE,28,"secondary",416,"no"
FALSE,60,"primary",1472,"no"
FALSE,36,"primary",3953,"no"
FALSE,32,"tertiary",112,"no"
FALSE,34,"tertiary",13204,"yes"
FALSE,58,"secondary",0,"yes"
TRUE,53,"unknown",2240,"no"
FALSE,31,"tertiary",22546,"no"
TRUE,33,"secondary",0,"no"
FALSE,46,"primary",23,"no"
FALSE,29,"secondary",228,"no"
FALSE,37,"secondary",215,"no"
FALSE,58,"primary",23,"no"
FALSE,34,"secondary",293,"no"
FALSE,34,"secondary",0,"yes"
FALSE,49,"primary",199,"no"
TRUE,53,"secondary",459,"no"
FALSE,42,"secondary",8131,"no"
FALSE,40,"secondary",-378,"yes"
FALSE,30,"primary",395,"no"
FALSE,31,"secondary",10787,"no"
FALSE,55,"secondary",865,"no"
FALSE,36,"tertiary",340,"no"
FALSE,31,"secondary",1882,"no"
FALSE,26,"tertiary",265,"no"
FALSE,31,"secondary",389,"no"
FALSE,49,"secondary",0,"yes"
FALSE,54,"tertiary",384,"no"
FALSE,47,"tertiary",94,"no"
FALSE,61,"secondary",1471,"no"
FALSE,49,"primary",937,"no"
FALSE,51,"secondary",500,"no"
FALSE,53,"primary",25,"no"
FALSE,35,"tertiary",365,"no"
FALSE,25,"secondary",34,"yes"
TRUE,79,"primary",429,"no"
FALSE,53,"primary",6839,"no"
FALSE,21,"secondary",6,"no"
FALSE,33,"secondary",467,"no"
FALSE,40,"secondary",1876,"yes"
FALSE,34,"secondary",1847,"no"
FALSE,52,"primary",247,"no"
TRUE,27,"secondary",897,"no"
FALSE,57,"secondary",4664,"no"
FALSE,51,"secondary",1291,"no"
FALSE,31,"tertiary",64,"no"
FALSE,49,"tertiary",-471,"no"
FALSE,32,"tertiary",1160,"yes"
FALSE,28,"tertiary",14,"no"
FALSE,33,"secondary",26,"no"
FALSE,50,"unknown",452,"no"
FALSE,42,"secondary",382,"no"
FALSE,45,"unknown",2033,"no"
FALSE,34,"secondary",0,"no"
FALSE,56,"unknown",789,"no"
FALSE,33,"secondary",142,"no"
FALSE,34,"secondary",645,"no"
FALSE,37,"unknown",897,"no"
FALSE,37,"secondary",103,"no"
FALSE,35,"secondary",847,"no"
TRUE,38,"tertiary",0,"no"
FALSE,32,"secondary",517,"no"
FALSE,52,"tertiary",1308,"no"
FALSE,49,"secondary",66,"yes"
FALSE,46,"secondary",361,"no"
FALSE,42,"primary",66,"yes"
FALSE,36,"unknown",70,"no"
FALSE,32,"secondary",180,"no"
FALSE,49,"tertiary",279,"no"
TRUE,46,"secondary",4,"no"
FALSE,40,"secondary",1416,"no"
FALSE,36,"secondary",465,"no"
FALSE,36,"secondary",998,"no"
FALSE,34,"secondary",550,"yes"
FALSE,46,"tertiary",1285,"no"
FALSE,32,"tertiary",4908,"yes"
FALSE,32,"tertiary",336,"no"
FALSE,32,"tertiary",131,"no"
FALSE,43,"tertiary",348,"yes"
FALSE,25,"tertiary",453,"no"
FALSE,55,"secondary",1102,"no"
FALSE,24,"secondary",926,"yes"
FALSE,40,"tertiary",502,"no"
FALSE,38,"tertiary",8669,"no"
FALSE,48,"primary",316,"no"
FALSE,36,"tertiary",9324,"no"
FALSE,57,"tertiary",0,"no"
FALSE,45,"secondary",72,"yes"
TRUE,33,"tertiary",61,"no"
FALSE,38,"secondary",173,"no"
FALSE,26,"secondary",-162,"no"
FALSE,30,"tertiary",47,"yes"
FALSE,55,"tertiary",1983,"no"
FALSE,34,"secondary",326,"yes"
FALSE,60,"secondary",2552,"yes"
FALSE,36,"tertiary",1283,"no"
FALSE,65,"primary",2179,"no"
TRUE,39,"tertiary",1047,"no"
FALSE,52,"primary",36,"no"
TRUE,55,"secondary",-308,"no"
FALSE,26,"tertiary",1177,"no"
FALSE,40,"primary",2077,"no"
FALSE,52,"secondary",0,"no"
FALSE,29,"tertiary",1,"no"
FALSE,41,"primary",7735,"no"
FALSE,30,"tertiary",1922,"no"
TRUE,28,"secondary",153,"no"
FALSE,26,"secondary",2770,"no"
FALSE,58,"secondary",139,"no"
FALSE,29,"tertiary",21,"no"
FALSE,48,"secondary",178,"no"
FALSE,35,"secondary",444,"no"
FALSE,26,"secondary",209,"no"
FALSE,49,"unknown",3096,"no"
FALSE,34,"secondary",5320,"no"
FALSE,32,"secondary",4885,"yes"
FALSE,31,"secondary",0,"yes"
FALSE,48,"primary",5462,"no"
FALSE,40,"secondary",6767,"no"
FALSE,42,"secondary",2974,"no"
FALSE,48,"secondary",427,"no"
FALSE,38,"secondary",8876,"no"
FALSE,53,"tertiary",146,"no"
FALSE,59,"secondary",319,"no"
FALSE,28,"secondary",304,"no"
FALSE,41,"primary",389,"no"
FALSE,50,"primary",766,"no"
FALSE,31,"secondary",0,"no"
FALSE,30,"secondary",3107,"no"
FALSE,59,"secondary",174,"no"
FALSE,33,"secondary",-305,"yes"
FALSE,35,"secondary",670,"no"
FALSE,30,"tertiary",6164,"no"
TRUE,71,"secondary",2850,"no"
FALSE,30,"primary",79,"no"
FALSE,24,"secondary",110,"no"
FALSE,34,"secondary",5039,"no"
FALSE,34,"secondary",360,"no"
FALSE,52,"secondary",199,"no"
FALSE,33,"secondary",238,"yes"
FALSE,38,"secondary",5092,"no"
FALSE,41,"secondary",1088,"no"
FALSE,42,"tertiary",221,"no"
FALSE,38,"secondary",889,"yes"
FALSE,48,"primary",750,"no"
FALSE,34,"secondary",0,"yes"
FALSE,46,"primary",1291,"no"
FALSE,33,"secondary",1844,"no"
FALSE,40,"tertiary",89,"yes"
FALSE,36,"secondary",4280,"no"
FALSE,32,"secondary",0,"no"
FALSE,33,"secondary",625,"no"
FALSE,55,"unknown",574,"no"
FALSE,58,"primary",320,"no"
FALSE,25,"tertiary",468,"no"
FALSE,47,"secondary",440,"no"
FALSE,40,"secondary",0,"no"
FALSE,59,"secondary",5706,"no"
FALSE,40,"tertiary",7780,"no"
FALSE,30,"secondary",-559,"yes"
FALSE,25,"tertiary",16874,"yes"
FALSE,58,"primary",1987,"no"
FALSE,39,"unknown",98,"no"
FALSE,40,"tertiary",642,"no"
FALSE,38,"secondary",526,"yes"
FALSE,66,"tertiary",6483,"no"
TRUE,47,"tertiary",2306,"no"
FALSE,37,"secondary",954,"no"
FALSE,36,"tertiary",-679,"yes"
FALSE,50,"primary",-1,"no"
FALSE,76,"primary",2590,"no"
FALSE,58,"tertiary",331,"yes"
FALSE,42,"secondary",4209,"no"
TRUE,58,"secondary",462,"no"
FALSE,28,"tertiary",0,"no"
FALSE,41,"secondary",0,"no"
FALSE,30,"tertiary",151,"no"
TRUE,32,"tertiary",883,"no"
FALSE,27,"secondary",266,"yes"
FALSE,48,"tertiary",0,"no"
FALSE,36,"tertiary",491,"no"
FALSE,54,"tertiary",3,"yes"
FALSE,36,"secondary",198,"no"
FALSE,52,"secondary",14363,"no"
FALSE,34,"secondary",0,"yes"
TRUE,43,"secondary",136,"no"
FALSE,32,"tertiary",28,"no"
FALSE,33,"tertiary",335,"no"
FALSE,51,"unknown",174,"no"
FALSE,39,"secondary",270,"no"
FALSE,44,"tertiary",1206,"no"
FALSE,49,"primary",198,"no"
FALSE,25,"tertiary",914,"no"
FALSE,39,"secondary",31,"no"
FALSE,54,"secondary",0,"no"
FALSE,32,"tertiary",347,"no"
FALSE,36,"tertiary",860,"no"
FALSE,54,"secondary",89,"no"
FALSE,31,"secondary",0,"yes"
FALSE,45,"secondary",0,"yes"
FALSE,31,"secondary",68,"no"
FALSE,45,"secondary",-149,"no"
TRUE,33,"secondary",2411,"no"
FALSE,46,"tertiary",225,"no"
FALSE,43,"tertiary",2731,"no"
FALSE,50,"tertiary",112,"no"
FALSE,44,"tertiary",0,"no"
FALSE,42,"secondary",3620,"no"
FALSE,26,"secondary",179,"no"
FALSE,47,"secondary",1544,"no"
FALSE,48,"primary",199,"no"
FALSE,60,"unknown",231,"no"
FALSE,27,"secondary",76,"no"
TRUE,30,"tertiary",302,"no"
FALSE,28,"secondary",189,"no"
TRUE,58,"primary",565,"no"
FALSE,37,"tertiary",310,"no"
FALSE,36,"secondary",1746,"no"
FALSE,39,"secondary",6,"no"
FALSE,52,"primary",-110,"yes"
FALSE,55,"secondary",2749,"yes"
FALSE,30,"tertiary",6495,"no"
FALSE,36,"secondary",35,"no"
FALSE,39,"secondary",-650,"no"
FALSE,47,"primary",292,"yes"
FALSE,42,"primary",5774,"no"
FALSE,42,"secondary",2416,"no"
FALSE,58,"secondary",35,"no"
TRUE,68,"secondary",19317,"no"
FALSE,43,"secondary",50,"no"
FALSE,44,"secondary",-674,"no"
TRUE,49,"tertiary",3726,"no"
FALSE,57,"tertiary",1180,"yes"
TRUE,61,"tertiary",6610,"no"
FALSE,36,"secondary",319,"no"
FALSE,31,"secondary",1545,"yes"
FALSE,51,"tertiary",1315,"no"
FALSE,31,"tertiary",424,"no"
FALSE,56,"primary",151,"no"
FALSE,30,"tertiary",-970,"yes"
FALSE,38,"secondary",-762,"yes"
FALSE,35,"secondary",181,"no"
FALSE,31,"unknown",-120,"no"
FALSE,39,"secondary",1022,"no"
FALSE,50,"tertiary",78,"no"
FALSE,39,"tertiary",209,"no"
FALSE,26,"secondary",2469,"no"
FALSE,55,"secondary",0,"no"
FALSE,43,"primary",328,"yes"
FALSE,34,"tertiary",0,"no"
FALSE,51,"primary",307,"yes"
FALSE,31,"tertiary",1384,"no"
FALSE,32,"tertiary",0,"no"
FALSE,53,"secondary",719,"no"
FALSE,44,"tertiary",0,"no"
FALSE,38,"tertiary",6704,"no"
FALSE,47,"tertiary",4543,"no"
FALSE,36,"tertiary",0,"no"
FALSE,30,"tertiary",149,"no"
FALSE,46,"secondary",-1400,"no"
FALSE,33,"secondary",-118,"yes"
TRUE,43,"secondary",2160,"no"
FALSE,38,"tertiary",3452,"no"
FALSE,27,"secondary",842,"no"
TRUE,38,"unknown",3576,"no"
FALSE,41,"tertiary",1666,"no"
FALSE,29,"secondary",0,"no"
FALSE,39,"secondary",0,"no"
FALSE,42,"primary",1628,"no"
FALSE,47,"secondary",51,"yes"
FALSE,30,"secondary",447,"no"
FALSE,34,"secondary",396,"no"
FALSE,45,"primary",4994,"no"
FALSE,43,"secondary",3215,"no"
FALSE,59,"primary",2814,"no"
FALSE,50,"secondary",0,"no"
FALSE,39,"secondary",293,"no"
FALSE,36,"secondary",474,"no"
FALSE,44,"secondary",16178,"no"
FALSE,36,"tertiary",0,"no"
FALSE,27,"tertiary",88,"no"
FALSE,29,"secondary",308,"no"
FALSE,70,"secondary",1164,"no"
FALSE,44,"tertiary",13893,"no"
FALSE,55,"tertiary",0,"no"
FALSE,36,"secondary",-435,"no"
FALSE,28,"secondary",389,"no"
FALSE,50,"tertiary",356,"no"
FALSE,49,"secondary",2718,"no"
FALSE,71,"tertiary",261,"no"
FALSE,31,"secondary",757,"no"
FALSE,45,"tertiary",16,"no"
FALSE,42,"secondary",-422,"no"
FALSE,45,"secondary",248,"no"
FALSE,47,"primary",145,"no"
FALSE,60,"secondary",598,"yes"
FALSE,35,"tertiary",949,"no"
FALSE,31,"tertiary",614,"no"
FALSE,33,"primary",1209,"no"
FALSE,50,"tertiary",202,"no"
FALSE,51,"secondary",1840,"no"
FALSE,34,"secondary",114,"yes"
FALSE,56,"secondary",-229,"yes"
FALSE,29,"secondary",182,"no"
FALSE,31,"secondary",401,"no"
FALSE,44,"unknown",759,"no"
FALSE,55,"secondary",4194,"yes"
FALSE,35,"unknown",0,"no"
FALSE,36,"tertiary",629,"yes"
FALSE,54,"secondary",153,"yes"
FALSE,32,"tertiary",553,"no"
FALSE,36,"tertiary",1057,"no"
FALSE,60,"secondary",78,"no"
FALSE,32,"secondary",-28,"yes"
FALSE,57,"tertiary",929,"no"
FALSE,34,"primary",428,"no"
FALSE,27,"secondary",268,"no"
TRUE,52,"tertiary",83,"no"
FALSE,45,"unknown",998,"no"
FALSE,58,"secondary",2223,"no"
FALSE,39,"primary",6,"no"
FALSE,48,"secondary",312,"yes"
FALSE,36,"secondary",0,"no"
FALSE,31,"secondary",691,"no"
FALSE,41,"tertiary",771,"no"
FALSE,30,"secondary",192,"no"
FALSE,57,"tertiary",0,"no"
TRUE,29,"secondary",1070,"no"
TRUE,29,"secondary",84,"no"
FALSE,30,"tertiary",2,"no"
FALSE,44,"tertiary",1242,"no"
FALSE,33,"unknown",5969,"no"
FALSE,56,"secondary",3337,"no"
TRUE,26,"secondary",1347,"no"
FALSE,52,"secondary",64,"no"
FALSE,32,"secondary",249,"no"
FALSE,36,"secondary",0,"no"
FALSE,26,"secondary",128,"no"
FALSE,37,"secondary",196,"no"
FALSE,34,"secondary",351,"no"
FALSE,26,"secondary",5533,"no"
TRUE,32,"secondary",38,"no"
FALSE,30,"tertiary",35,"no"
FALSE,27,"secondary",235,"no"
FALSE,42,"secondary",30,"no"
FALSE,33,"primary",92,"no"
FALSE,37,"secondary",67,"no"
FALSE,45,"secondary",4022,"no"
TRUE,36,"tertiary",3057,"no"
FALSE,39,"tertiary",0,"no"
FALSE,33,"tertiary",349,"no"
FALSE,47,"secondary",2322,"no"
FALSE,49,"secondary",167,"yes"
FALSE,46,"secondary",558,"no"
FALSE,31,"secondary",-230,"yes"
FALSE,43,"secondary",4094,"no"
TRUE,30,"secondary",239,"no"
FALSE,43,"tertiary",497,"no"
FALSE,42,"secondary",179,"no"
TRUE,30,"tertiary",305,"no"
FALSE,33,"tertiary",-67,"no"
FALSE,41,"secondary",4539,"no"
FALSE,29,"secondary",770,"no"
FALSE,38,"secondary",-673,"no"
FALSE,29,"tertiary",858,"no"
TRUE,80,"primary",0,"no"
FALSE,38,"tertiary",5244,"no"
FALSE,36,"primary",117,"no"
FALSE,38,"tertiary",846,"no"
FALSE,44,"secondary",0,"no"
TRUE,31,"tertiary",1331,"no"
FALSE,31,"secondary",31,"yes"
FALSE,57,"primary",179,"no"
FALSE,37,"primary",543,"no"
FALSE,50,"secondary",253,"yes"
FALSE,60,"primary",71188,"no"
FALSE,51,"tertiary",5108,"no"
FALSE,48,"secondary",1738,"no"
FALSE,42,"primary",-97,"no"
FALSE,36,"secondary",199,"no"
FALSE,43,"tertiary",489,"no"
FALSE,31,"primary",355,"yes"
FALSE,49,"secondary",-97,"no"
FALSE,35,"tertiary",473,"yes"
FALSE,44,"secondary",6649,"no"
FALSE,34,"tertiary",263,"no"
FALSE,46,"secondary",781,"no"
FALSE,49,"primary",1032,"no"
FALSE,32,"secondary",119,"no"
FALSE,35,"tertiary",434,"no"
FALSE,51,"secondary",2967,"no"
FALSE,57,"secondary",-331,"no"
FALSE,59,"tertiary",1585,"no"
FALSE,40,"unknown",4384,"no"
FALSE,49,"tertiary",588,"no"
FALSE,51,"secondary",3180,"no"
FALSE,35,"secondary",0,"yes"
FALSE,29,"secondary",-76,"no"
TRUE,32,"secondary",152,"no"
FALSE,37,"secondary",1040,"no"
FALSE,49,"primary",-384,"no"
FALSE,45,"unknown",473,"no"
FALSE,34,"secondary",475,"no"
FALSE,53,"secondary",0,"no"
FALSE,42,"primary",149,"no"
TRUE,43,"secondary",3285,"no"
FALSE,52,"secondary",424,"no"
